CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_LOCAL_VOTACAO,NM_LOCAL,ENDERECO,LATITUDE,LONGITUDE
88013,PORTO ALEGRE,114,1090,"MARIA IMACULADA, COLÉGIO","AV PADRE CACIQUE, 1028",-30.0677002,-51.2352227
88013,PORTO ALEGRE,2,1090,INSTITUTO SÃO FRANCISCO  SANTA FAMILIA,"AV. PARA, 833",-30.0095541,-51.1991106
88013,PORTO ALEGRE,112,1104,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL TOYAMA,"ACESSO TOYAMA, 1",-30.0373312,-51.1432254
88013,PORTO ALEGRE,113,1104,PARTENON TENIS CLUBE,"RUA PADRE CALDAS, 21 - GINÁSIO",-30.0579414,-51.193728
88013,PORTO ALEGRE,114,1104,"SANTA RITA DE CASSIA, ESC EST ENS FUND","RUA SILVEIRO, 1640",-30.0741136,-51.2302604
88013,PORTO ALEGRE,114,1112,"PROF. AFONSO GUERREIRO LIMA, ESC EST ENS FUND","RUA BANCO INGLÊS, 300",-30.0717783,-51.2214718
88013,PORTO ALEGRE,158,1112,MARIZ E BARROS - ESC. EST. DE ENS. MEDIO,"AV.  DEL. ELY CORREA PRADO, 915 - VILA SAFIRA",,
88013,PORTO ALEGRE,2,1112,ESCOLA ESTADUAL SOUZA LOBO,"AV. BAHIA, 948",-30.010663,-51.1998128
88013,PORTO ALEGRE,114,1120,"PROF. ELPIDIO FERREIRA PAES, ESC EST","RUA INHANDUÍ, 432",-30.0874425,-51.2376598
88013,PORTO ALEGRE,158,1120,DEP. VICTOR ISSLER - ESC. MUNICIPAL DE ENS. FUNDAMENTAL,"RUA DEZENOVE DE FEVEREIRO, 330 - CHACARA DA FUMACA",-30.0318913,-51.1160034
88013,PORTO ALEGRE,2,1120,ESCOLA ESTADUAL BRANCA DIVA PEREIRA DE SOUZA,"AV. SAO PAULO, 1020",-30.0116918,-51.2051577
88013,PORTO ALEGRE,112,1139,ESCOLA SÃO LUIZ GUANELLA,"AV BENNO MENTZ, 1560",-30.0242761,-51.1457806
88013,PORTO ALEGRE,2,1139,ESCOLA ESTADUAL CAMILA FURTADO ALVES,"RUA ALMIRANTE BARROSO, 79",-30.0148701,-51.211431
88013,PORTO ALEGRE,1,1147,ESCOLA ESTADUAL PAULA SOARES,"RUA GENERAL AUTO, 68",-30.0198225,-51.1420255
88013,PORTO ALEGRE,112,1155,COLÉGIO SANTA DOROTÉIA,"RUA MALI, 405",-30.0144953,-51.1495107
88013,PORTO ALEGRE,114,1155,"JOSE LOUREIRO DA SILVA, ESC MUNIC","AV. CAPIVARI, 1999",-30.0827721,-51.2326255
88013,PORTO ALEGRE,161,1155,EEEF GENOVEVA DA COSTA BERNARDES,"ESTR. OTAVIANO JOSÉ PINTO, 50",-30.2204042,-51.0982733
88013,PORTO ALEGRE,1,1163,INSTITUTO DA PROVIDENCIA,"RUA DEMETRIO RIBEIRO, 594",-30.0361577,-51.2299786
88013,PORTO ALEGRE,113,1163,DR. EMILIO KEMP - ESCOLA ESTADUAL,"RUA MONTEIRO LOBATO, 475",-30.052169,-51.1949593
88013,PORTO ALEGRE,114,1163,"PARANÁ, ESC EST ENS FUND","AV TAQUARY, 395",-30.0764991,-51.2418048
88013,PORTO ALEGRE,160,1163,CLUBE RIOGRANDENSE,,-30.0975176,-51.2294861
88013,PORTO ALEGRE,1,1171,ESCOLA ESTADUAL RIO GRANDE DO SUL,"RUA WASHINGTON LUIS, 980",-30.0198225,-51.1420255
88013,PORTO ALEGRE,112,1171,ESCOLA ESTADUAL DOM DIOGO DE SOUZA,"RUA ADÃO BAINO, 206",-30.0123905,-51.1554979
88013,PORTO ALEGRE,113,1171,PADRE BALDUINO RAMBO - ESCOLA ESTADUAL,"RUA HUMBERTO DE CAMPOS, 130",-30.0592694,-51.1953258
88013,PORTO ALEGRE,160,1171,CLUBE DOS JANGADEIROS,"RUA ERNESTO DE PAIVA, 139",-30.1094862,-51.2619586
88013,PORTO ALEGRE,1,1180,TRIBUNAL DE CONTAS DO ESTADO,"RUA 7 DE SETEMBRO, 388",-30.0308861,-51.2364881
88013,PORTO ALEGRE,112,1180,ESCOLA DE ENSINO FUNDAMENTAL E MÉDIO JOSÉ CÉSAR MESQUITA,"AV. DO FORTE, 77",-30.0114917,-51.1538766
88013,PORTO ALEGRE,113,1180,PADRE RAMBO - ESCOLA ESTADUAL,"AV. BENTO GONCALVES, 1731",-30.057356,-51.1973513
88013,PORTO ALEGRE,160,1180,ESC. EST. SANTOS DUMONT,"RUA CAETE, 328",-30.1026119,-51.2601515
88013,PORTO ALEGRE,2,1180,CENTRO PASTORAL DA ARQUIDIOCESE DE PORTO ALEGRE,"PCA MONSENHOR EMILIO LOTTERMAN, 96",,
88013,PORTO ALEGRE,1,1198,TRIBUNAL DE JUSTICA DO RS - PALACIO,"PRACA DA MATRIZ, 55",,
88013,PORTO ALEGRE,112,1198,INSTITUTO EDUCACIONAL SÃO JUDAS TADEU,"RUA DOM DIOGO DE SOUZA, 100",-30.0115625,-51.1546818
88013,PORTO ALEGRE,113,1198,ESEF - ESCOLA SUPERIOR DE EDUCACAO FISICA,"RUA FELIZARDO, 750",-30.0491638,-51.1893596
88013,PORTO ALEGRE,114,1198,"EMILIO MEYER, ESC MUNIC","AV NITEROI, 472",-30.0686344,-51.2084421
88013,PORTO ALEGRE,160,1198,ESC. MUN. DE ENS. FUND. ARAMY SILVA,"RUA CHICO PEDRO, 390  F. 2413382",-30.0980601,-51.2416358
88013,PORTO ALEGRE,114,1201,"UNIVERSITÁRIO, COLÉGIO","AV. TERESOPOLIS, 2805",-30.0782005,-51.2091653
88013,PORTO ALEGRE,161,1201,EMEF PROF. LARRY JOSE RIBEIRO ALVES - CIEM,"AV. ECONOMISTA NILO WULFF, 1001 (RESTINGA NOVA)",-30.1529862,-51.1410313
88013,PORTO ALEGRE,2,1201,ASSOCIACAO LEOPOLDINA JUVENIL,"RUA MARQUES DO HERVAL, 280",-30.0209877,-51.2010231
88013,PORTO ALEGRE,111,1210,CARLOS RODRIGUES DA SILVA - ESCOLA ESTADUAL,IBIRAPUITA N 65 VILA SESI,,
88013,PORTO ALEGRE,114,1210,"BRIGADEIRO SILVA PAES, ESC EST ENS FUND","RUA PROF CLEMENTE PINTO, 555",-30.0748374,-51.2135064
88013,PORTO ALEGRE,2,1210,ESCOLA ESTADUAL OLEGARIO MARIANO,"RUA OLINDA, 99",-30.0150786,-51.2010327
88013,PORTO ALEGRE,1,1228,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE  DE PORTO ALEGRE,"RUA SARMENTO LEITE, 245",-30.0315876,-51.2206144
88013,PORTO ALEGRE,113,1228,PROF. LEOPOLDO TIETBOHL - ESCOLA ESTADUAL,"RUA RIVEIRA, 400",-30.0472433,-51.1885314
88013,PORTO ALEGRE,114,1228,"VENEZUELA, ESC EST ENS FUND",AV NITEROI - ESQUINA TRAV. VIAMAO,,
88013,PORTO ALEGRE,2,1228,COLEGIO MARISTA SAO PEDRO,"RUA ALVARO CHAVES, 601",-30.0172314,-51.20601
88013,PORTO ALEGRE,1,1236,FACULDADE DE CIENCIAS ECONOMICAS - UFRGS,"AV. JOAO PESSOA, 52",-30.0328573,-51.2220728
88013,PORTO ALEGRE,113,1236,OTAVIO ROCHA - ESCOLA ESTADUAL,"RUA GUILHERME ALVES, 1900",-30.0632617,-51.193266
88013,PORTO ALEGRE,1,1244,FACULDADE DE DIREITO - UFRGS,"AV. JOAO PESSOA, 80",-30.033226,-51.2220134
88013,PORTO ALEGRE,111,1244,GONCALVES DIAS - ESCOLA ESTADUAL,CANDIOTA 145,-30.010123,-51.1744422
88013,PORTO ALEGRE,113,1244,PROF. OTAVIO DE SOUZA - ESCOLA ESTADUAL,"RUA AFONSO RODRIGUES, 100",-30.0527865,-51.1861074
88013,PORTO ALEGRE,111,1252,VICENTE PALLOTTI ESCOLA EDUCACIONAL,TUPI N 212,-30.0379685,-51.1785923
88013,PORTO ALEGRE,112,1252,SOCIEDADE AMIGOS DO JARDIM ITU,"RUA FELISBERTO PEREIRA, 439",-30.0128381,-51.1424461
88013,PORTO ALEGRE,113,1252,GREMIO NAUTICO UNIAO - SEDE PETROPOLE TENIS CLUBE,"RUA REIS LOUZADA, 166 (GINASIO)",,
88013,PORTO ALEGRE,2,1252,GREMIO NAUTICO UNIAO,"RUA QUINTINO BOCAIUVA, 500",-29.992032,-51.2057257
88013,PORTO ALEGRE,1,1260,INSS,"RUA JERONIMO COELHO, 127",-30.0534896,-51.2046979
88013,PORTO ALEGRE,112,1260,ESCOLA DE ENSINO FUNDAMENTAL E MÉDIO ITÁLIA,"AV. PROFESSOR PAULA SOARES, 1095",,
88013,PORTO ALEGRE,113,1260,SANTA INES - COLEGIO,"AV PROTASIO ALVES, 2493",-30.0442094,-51.1843579
88013,PORTO ALEGRE,114,1260,"JOAO XXIII, FUND EDUC","RUA SEPE TIARAJU,1013",-30.0771257,-51.215986
88013,PORTO ALEGRE,2,1260,COLEGIO BATISTA,"AV. CRISTOVAO COLOMBO, 1098",-30.0213341,-51.2088689
88013,PORTO ALEGRE,1,1279,ESCOLA ESTADUAL OSCAR SCHMITT - I.DAS FLORES,"RUA DO PESCADOR, 690 - ILHA DAS FLORES",,
88013,PORTO ALEGRE,113,1279,ASSOCIACAO ISRAELITA - CIRCULO SOCIAL E ESPORTIVO,"AV PROTASIO ALVES, 3435",-30.0414879,-51.191748
88013,PORTO ALEGRE,2,1279,ESCOLA TECNICA ESTADUAL IRMAO PEDRO,"RUA FELIX DA CUNHA, 515",-30.0173221,-51.2029892
88013,PORTO ALEGRE,1,1287,SENAC,"RUA CORONEL GENUINO, 130",-30.0354834,-51.2262093
88013,PORTO ALEGRE,111,1287,NOSSA SENHORA DO CENACULO - E.E.F.,"VIELA SAO BRAZ , 17",-30.0158359,-51.1750734
88013,PORTO ALEGRE,1,1295,COLEGIO BOM JESUS - SEVIGNE,"RUA DUQUE DE CAXIAS,1443",-30.0339902,-51.2266204
88013,PORTO ALEGRE,111,1295,RECANTO DA ALEGRIA E.E.E (ANT. POSTAO),"R. VALENTIM VICENTINI, 225",-30.0172904,-51.1767669
88013,PORTO ALEGRE,1,1309,SESC - CENTRO,"AV. ALBERTO BINS, 665",-30.0281283,-51.2199546
88013,PORTO ALEGRE,111,1309,COLÉGIO ESTADUAL DOM JOÃO BECKER,NOVA PRATA N 185,-30.0125597,-51.176678
88013,PORTO ALEGRE,114,1309,"GABRIEL OBINO, ESC MUNIC","AV. ENG. LUDOLFO BOEHL, 1402",-30.0834756,-51.1997613
88013,PORTO ALEGRE,158,1309,BALTAZAR DE OLIVEIRA GARCIA - ESC. EST. DE ENS. MEDIO,"RUA  SGT. SILVIO DELMAR HOLLENBACH, 69",,
88013,PORTO ALEGRE,158,1317,ENG. RODOLFO AHRONS - ESC. EST. DE ENS. FUNDAMENTAL,"EST. ANTÔNIO SEVERINO, 109 - VILA VARIG",,
88013,PORTO ALEGRE,1,1325,ESCOLA ESTADUAL LEOPOLDA BARNEWITZ,"RUA JOAO ALFREDO, 443",-30.0411253,-51.225859
88013,PORTO ALEGRE,111,1325,CASA DO PEQUENO OPERARIO-DOM BOSCO,EDUARDO CHARTTIER N 360,,
88013,PORTO ALEGRE,114,1325,"PASTOR DOHMS, CENTRO DE ENSINO MÉDIO","AV. ARNALDO BOHRER, 253",-30.083062,-51.2031339
88013,PORTO ALEGRE,158,1325,INSTITUTO DE EDUCACAO SAO FRANCISCO,"AV. BALTAZAR DE OLIVEIRA GARCIA, 4879",-30.0137743,-51.0965457
88013,PORTO ALEGRE,1,1333,ESCOLA ESTADUAL PROF. OLINTHO DE OLIVEIRA,"RUA DA REPUBLICA, 635",-30.0395866,-51.2256473
88013,PORTO ALEGRE,1,1341,ESCOLA LA SALLE PÃO DOS POBRES,"RUA DA REPUBLICA, 801",-30.0405478,-51.2274442
88013,PORTO ALEGRE,111,1341,PASTOR DOHMS GINASIO EVANGELICO,"AMÉRICO VESPÚCIO, 483",-30.0128028,-51.1873578
88013,PORTO ALEGRE,114,1341,"ASSUNÇÃO, COLEGIO MARISTA","RUA DOM BOSCO, 103",-30.0751522,-51.2028271
88013,PORTO ALEGRE,111,1350,SAO JOAO COLEGIO,HONORIO SILVEIRA DIAS N 645,-30.0091408,-51.1861833
88013,PORTO ALEGRE,114,1350,TERESOPOLIS TENIS CLUBE,"AV. ENG. LUDOLFO BOEHL, 388",-30.0813365,-51.2080359
88013,PORTO ALEGRE,2,1350,INSTITUTO ESTADUAL DE EDUCACAO GENERAL FLORES DA CUNHA,,,
88013,PORTO ALEGRE,111,1368,SOCIEDADE GINASTICA PORTO ALEGRE,BARAO DE COTEGIPE N 415,-29.9922095,-51.2210788
88013,PORTO ALEGRE,114,1368,"SIMOES LOPES NETO, ESC EST ENS FUND","RUA IRMAO PEDRO, 82",-29.9068228,-51.173112
88013,PORTO ALEGRE,2,1368,COLEGIO MARISTA NOSSA SENHORA DO ROSARIO,"PRACA DOM SEBASTIAO, 02",-30.0305041,-51.2179988
88013,PORTO ALEGRE,1,1376,ESCOLA ESTADUAL CANDIDO PORTINARI,"RUA MUCIO TEIXEIRA, 252",-30.0468025,-51.2234734
88013,PORTO ALEGRE,114,1376,"DR. VICTOR DE BRITTO, ESC EST ENS FUND","RUA SEBASTIÃO WOLF, 231",-30.0900075,-51.2147177
88013,PORTO ALEGRE,159,1376,ESC. EST. DE 1 GRAU PROF. ALCIDES CUNHA,"RUA HELIO PIMPAO, 52",-30.0400628,-51.12306
88013,PORTO ALEGRE,2,1376,COLEGIO NOSSA SENHORA DO BOM CONSELHO,"RUA RAMIRO BARCELOS, 996",-30.0272913,-51.2083916
88013,PORTO ALEGRE,1,1384,ESCOLA ESTADUAL RIO DE JANEIRO,"RUA GENERAL LIMA E SILVA, 400",-30.036554,-51.2227286
88013,PORTO ALEGRE,161,1392,EEEF LUIZ GAMA,"RUA HONDURAS, 115 - LOT. MARIANTE",-30.1124341,-51.1534234
88013,PORTO ALEGRE,1,1406,ESCOLA ESTADUAL AFONSO EMILIO MASSOT,"RUA JOSE HONORATO DOS SANTOS, 101",-30.0466852,-51.2167077
88013,PORTO ALEGRE,159,1406,COLEGIO DE APLICACAO DA UFRGS,"AV. BENTO GONCALVES, 9500",-30.0759741,-51.1225528
88013,PORTO ALEGRE,1,1414,ESCOLA ESTADUAL PROTASIO ALVES,"AV. IPIRANGA, 1090",-30.0404431,-51.1985536
88013,PORTO ALEGRE,111,1414,INSTITUTO PIRATINI,EUDORO BERLINK N 632,,
88013,PORTO ALEGRE,112,1414,ESCOLA EST. DE ENS. FUND. REPÚBLICA ARGENTINA,"AV.  BOGOTÁ, 789",-30.0027966,-51.1487328
88013,PORTO ALEGRE,159,1414,PUCRS - PONTIFÍCIA UNIVERSIDADE CATÓLICA - PRÉDIO 50,"AV. IPIRANGA, 6681 - PRÉDIO 50",,
88013,PORTO ALEGRE,160,1414,CENTRO COMUNITARIO PARQUE MADEPINHO,"RUA ARROIO GRANDE, 50",-30.1006084,-51.2300135
88013,PORTO ALEGRE,2,1414,ESCOLA ESTADUAL ILDEFONSO GOMES,"RUA LUIZ MANOEL, 02",-30.0453599,-51.2124613
88013,PORTO ALEGRE,1,1422,SENAC - TECH,"AV. VENANCIO AIRES, 93",-30.0389649,-51.2124847
88013,PORTO ALEGRE,112,1422,LINDÓIA TÊNIS CLUBE,"RUA COMANDANTE GUSTAVO CRAMER, 90",-30.0029982,-51.1525201
88013,PORTO ALEGRE,159,1422,ESC. EST. DE 1 GRAU ARAUJO VIANA,"RUA NOVE DE JUNHO, 542",-30.0669578,-51.161787
88013,PORTO ALEGRE,160,1422,ESCOLA ESTADUAL PEDRO SIRANGELO,"RUA JOSE CORREA DA SILVA, 380",-30.1066851,-51.2243418
88013,PORTO ALEGRE,1,1430,ESCOLA ESTADUAL ALMIRANTE BARROSO - I. PINTADA,"RUA CAPITAO COELHO, 95 - ILHA DA PINTADA",,
88013,PORTO ALEGRE,112,1430,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL ANA NÉRI,"RUA JOAQUIM SILVEIRA, 730",-30.0095114,-51.1430348
88013,PORTO ALEGRE,159,1430,COLEGIO MARISTA CHAMPAGNAT,"AV. BENTO GONCALVES, 4314",-30.0600883,-51.173132
88013,PORTO ALEGRE,160,1430,ESCOLA ESTADUAL VISCONDE DO RIO GRANDE,"PRACA ARATIBA, 19",-30.0529386,-51.2190767
88013,PORTO ALEGRE,1,1449,ESCOLA ESTADUAL ALVARENGA PEIXOTO - I.G.MARINHEIROS,"TRAVESSIA GETÚLIO VARGAS, KM 02 -  ILHA GRANDE DOS MARINHEIROS",,
88013,PORTO ALEGRE,112,1449,ERICO VERISSIMO - ESC. MUNICIPAL INFANTIL,,,
88013,PORTO ALEGRE,159,1449,ESC. EST. DE 1 GRAU INC. DESIDERIO TORQUATO FINAMOR,"AV. BENTO GONCALVES, 7500",-30.0686389,-51.1432798
88013,PORTO ALEGRE,112,1457,PRESIDENTE VARGAS - ESC. MUNICIPAL DE ENS. FUNDAMENTAL,"RUA ANA AURORA DO AMARAL LISBOA, 60",-30.016539,-51.1271307
88013,PORTO ALEGRE,2,1457,INSTITUTO METODISTA DE EDUCACAO E CULTURA,"RUA LAURO DE OLIVEIRA, 71",-30.0367839,-51.2004174
88013,PORTO ALEGRE,112,1465,PRES. ARTHUR DA COSTA E SILVA - COLEGIO EST. DE ENS. MEDIO,"RUA BADEN POWELL, 409 - PARQUE MINUANO",,
88013,PORTO ALEGRE,2,1465,COLEGIO LEONARDO DA VINCI - ALFA,"RUA CABRAL, 555",-30.03456,-51.2027865
88013,PORTO ALEGRE,1,1473,ESCOLA ESTADUAL MARIA JOSE MABILDE - I.PINTADA,"AV.PRES.VARGAS,129(ANTIGA RUA N.SRA DA BOA VIAGEM,300) ILHA DA PINTADA",,
88013,PORTO ALEGRE,111,1473,N.S.DO MONTSERRAT SALAO PAROQUIAL DA IGREJA,ANITA GARIBALDI N 1121,-30.0247057,-51.180467
88013,PORTO ALEGRE,112,1473,ITAMARATI - ESC. EST. DE ENS. FUNDAMENTAL,"AV. FRANCISCO RODOLFO SIMCH, 617 - PASSO DA MANGUEIRA",,
88013,PORTO ALEGRE,114,1473,"NACOES UNIDAS, ESC EST ENS FUND","RUA MANOEL DO CARMO, 100",-30.0898771,-51.2270753
88013,PORTO ALEGRE,159,1473,ESC. EST. DE 1 GRAU INC. JERONIMO DE ALBUQUERQUE,"RUA JUAREZ TAVORA, 550",-30.0676715,-51.1738792
88013,PORTO ALEGRE,160,1473,ESCOLA ADVENTISTA DE PORTO ALEGRE,"AV. OTTO NIEMEYER, 2124",-30.1038326,-51.238552
88013,PORTO ALEGRE,2,1473,IPA - INSTITUTO PORTO ALEGRE (PREDIO C),"RUA CEL. JOAQUIM PEDRO SALGADO, 80",-30.0342174,-51.1972886
88013,PORTO ALEGRE,111,1481,BAHIA - E.E.E.F.,"RUA ANGELITO ASMUZ AIQUEL,125",,
88013,PORTO ALEGRE,112,1481,LIDIA MOSCHETTI - ESC. EST. DE ENS. FUNDAMENTAL,"AV. SILVESTRE FELIX RODRIGUES, 1000",,
88013,PORTO ALEGRE,159,1481,PUC - PRÉDIO 11 - SEÇÕES EEEF DR. MARTINS COSTA JUNIOR,"RUA DONA FIRMINA, 1377",-30.0740258,-51.1692101
88013,PORTO ALEGRE,160,1481,ESCOLA ESTADUAL OTAVIO MANGABEIRA,"RUA SILVIO SILVEIRA SOARES, 2551",-30.104638,-51.233483
88013,PORTO ALEGRE,2,1481,ESCOLA ESTADUAL URUGUAI,"TRAVESSA ANGUSTURA, S/N",-30.0275964,-51.1986564
88013,PORTO ALEGRE,1,1490,FORO TRABALHISTA DE PORTO ALEGRE,"RUA BOTAFOGO, 396",-30.0509857,-51.2268711
88013,PORTO ALEGRE,111,1490,ANCHIETA COLEGIO,AVENIDA NILO PEÇANHA N 1521,-30.0299836,-51.1755468
88013,PORTO ALEGRE,112,1490,DR. FERREIRA DE ABREU - ESC. EST. DE ENS. FUNDAMENTAL,"RUA BATOVI, 25 - VILA LEAO",,
88013,PORTO ALEGRE,159,1490,ESCOLA DE 1 GRAU NOSSA SENHORA DO BRASIL,"RUA ALARICO VALENCA, 161",-30.0648158,-51.1751077
88013,PORTO ALEGRE,160,1490,ASSOCIACAO DE ENSINO SANTA TERESA DE JESUS,"AV. CAVALHADA, 2250",-30.0986056,-51.2300359
88013,PORTO ALEGRE,111,1503,SECRETARIA MUNICIPAL DO MEIO AMBIENTE,AVENIDA CARLOS GOMES N 2120,-30.0378684,-51.173332
88013,PORTO ALEGRE,112,1503,COLEGIO LUTERANO DA PAZ,"RUA ALCIDES SAO SEVERIANO, 100 - VILA LEAO",-29.9956892,-51.12561
88013,PORTO ALEGRE,114,1503,"MARIA IMACULADA, ESCOLA","RUA GENERAL GOMES CARNEIRO, 364",-30.0676044,-51.210078
88013,PORTO ALEGRE,159,1503,COLEGIO SAO JOSE DO MURIALDO,"RUA VIDAL DE NEGREIROS, 423",-30.0655112,-51.1685874
88013,PORTO ALEGRE,160,1503,ESCOLA ESTADUAL RAFAEL PINTO BANDEIRA,"RUA CEL. CLAUDINO, 254",-30.0958474,-51.2430665
88013,PORTO ALEGRE,1,1511,ESCOLA ESTADUAL DUQUE DE CAXIAS,"RUA GENERAL CALDWELL, 1175",-30.0519085,-51.2157972
88013,PORTO ALEGRE,111,1511,PAN AMERICAN SCHOOL (ANTIGO COLÉGIO VERA CRUZ),JOAO OBINO N 110,,
88013,PORTO ALEGRE,112,1511,CLUBE COMERCIAL SARANDI,"AV. SALVADOR LEAO, 277 - VILA LEAO",,
88013,PORTO ALEGRE,114,1511,"ALBERTO BINS, ESC EST ENS FUND",,,
88013,PORTO ALEGRE,160,1511,ESCOLA ESTADUAL ROQUE GONZALES,"AV. CAVALHADA, 2433",-29.7794808,-51.1506209
88013,PORTO ALEGRE,2,1511,CIRCULO SOCIAL ISRAELITA,"RUA JOAO TELES, 508",-30.0594275,-51.1079138
88013,PORTO ALEGRE,1,1520,COLEGIO ROMANO SANTA MARTA,"RUA MARCILIO DIAS, 1201",-30.050436,-51.2171706
88013,PORTO ALEGRE,112,1520,ESCOLA MUNICIPAL PEPITA DE LEAO,"RUA ESTADIO, 29",-30.0155024,-51.1281887
88013,PORTO ALEGRE,114,1520,CAPELA SÃO JOÃO LUIZ ORIONE,"RUA DORMENIO, 487 - ESQUINA RUA PRISMA",,
88013,PORTO ALEGRE,158,1520,DR. LIBERATO SALZANO VIEIRA DA CUNHA - E.M.E.B,"RUA XAVIER DE CARVALHO, 274",-29.9942837,-51.1331689
88013,PORTO ALEGRE,2,1520,ESCOLA DE APLICACAO DINAH NERI PEREIRA,"AV. JOSE BONIFACIO, 497",-30.0377903,-51.2125435
88013,PORTO ALEGRE,111,1538,FLORINDA TUBINO SAMPAIO - ESCOLA ESTADUAL,AVENIDA MONTENEGRO N 269,-30.041135,-51.181266
88013,PORTO ALEGRE,112,1538,LAURO RODRIGUES - ESC. MUNICIPAL DE ENS. FUNDAMENTAL,"RUA DR. MARINO ABRAHAO, 240",-30.0183775,-51.1238271
88013,PORTO ALEGRE,114,1538,"MACHADO DE ASSIS, ESC EST ENS FUND","RUA XAVIER DA CUNHA, 680",-30.0919886,-51.2309051
88013,PORTO ALEGRE,1,1546,FORO TRABALHISTA DE PORTO ALEGRE,"AV. PRAIA DE BELAS, 1432",-30.0509857,-51.2268711
88013,PORTO ALEGRE,112,1546,PROF. MARIETA DA CUNHA SILVA - ESC. EST. DE ENS. FUNDAMENTAL,"RUA PAULO MADUREIRA COELHO, 165 - VILA PETROPOLIS",,
88013,PORTO ALEGRE,114,1546,"VERA CRUZ, ESC EST ENS FUND","RUA DONA LUIZA ROCCO, S/N - PROXIMO AV OSCAR PEREIRA",,
88013,PORTO ALEGRE,158,1546,DECIO M. COSTA E. ESTADUAL V. ELIZABETH,"RUA DOMINGOS DE ABREU, 967",-29.9824183,-51.1349662
88013,PORTO ALEGRE,160,1546,INSTITUTO EDUCACIONAL JOAO PAULO I,"TRAVESSA PEDRA REDONDA, 400",-30.1249675,-51.239027
88013,PORTO ALEGRE,111,1554,MARIA TEREZA DA SILVEIRA - ESCOLA ESTADUAL,"RUA FURRIEL LUIZ ANTONIO VARGAS , 135",,
88013,PORTO ALEGRE,112,1554,AMERICA - ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL,"RUA OCTACILIO JOSE DIAS, S/N",-30.0156381,-51.1216603
88013,PORTO ALEGRE,114,1554,"FERNANDO FERRARI, ESC EST ENS FUND","RUA UPAMOROTI, 1200",-30.0917754,-51.237696
88013,PORTO ALEGRE,160,1554,ASSOCIACAO DO PESSOAL DA CAIXA ECONÔMICA FEDERAL,"AV. CEL. MARCOS, 627",-30.1303726,-51.2382727
88013,PORTO ALEGRE,111,1562,VISCONDE DE PELOTAS - E.E. DE 1 GRAU,"RUA ARTUR ROCHA, 200",-30.0248199,-51.1884116
88013,PORTO ALEGRE,112,1562,PORTO ALEGRE - ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL,"RUA JOAO DALLEGRAVE, 130",-30.0376193,-51.1256323
88013,PORTO ALEGRE,113,1562,NOSSA SENHORA DA GLORIA - COLEGIO,"AV. PROF. OSCAR PEREIRA, 3052 ",-30.0766675,-51.1994103
88013,PORTO ALEGRE,114,1562,"MONSENHOR LEOPOLDO NEIS, ESC","ESTRADA DOS BATILLANAS, 140",-30.0851541,-51.186594
88013,PORTO ALEGRE,158,1562,SALAO PAROQUIAL DA IGREJA SANTA CATARINA,"AVENIDA SOUZA MELO, 207 - VILA ELIZABETH",,
88013,PORTO ALEGRE,160,1562,COLÉGIO MAE DE DEUS,"RUA DR. PEREIRA NETO, 475",-30.1117741,-51.2484788
88013,PORTO ALEGRE,111,1570,DANILO ANTONIO ZAFFARI - E.E.E.F.,"RUA MARCOS KRUCHIN, 291",-29.9853346,-51.1963547
88013,PORTO ALEGRE,112,1570,ESCOLA ESTADUAL DE EDUCAÇÃO BÁSICA DOLORES ALCARAZ CALDAS,"RUA AFONSO CELSO PUPE DA SILVEIRA, 25",-30.0188362,-51.1613316
88013,PORTO ALEGRE,113,1570,MAURICIO SIROTSKY SOBRINHO - ESCOLA ESTADUAL,"RUA PADRE CALDAS, 59",-30.0576059,-51.1932488
88013,PORTO ALEGRE,114,1570,"PROF. OSCAR PEREIRA, ESC EST ENS MED","RUA FRANCISCO MARTINS, S/N",-30.0904736,-51.1805984
88013,PORTO ALEGRE,158,1570,ARAUJO PORTO ALEGRE - ESC. EST. DE ENS. FUNDAMENTAL,"RUA PANDIA CALOGERAS, 429 - VILA ELIZABETH",,
88013,PORTO ALEGRE,160,1570,ESCOLA ESTADUAL OSORIO DUQUE ESTRADA,"RUA CIDADE DE NATAL, 125",-30.1017203,-51.2455718
88013,PORTO ALEGRE,1,1589,ESCOLA ESTADUAL INFANTE DOM HENRIQUE,"RUA GONCALVES DIAS, 1022",-30.0594236,-51.221132
88013,PORTO ALEGRE,111,1589,IMPERATRIZ DONA LEOPOLDINA - E.E.E.F.,"AV ITAJAI, 241",-30.036703,-51.1837166
88013,PORTO ALEGRE,112,1589,ESCOLA ESTADUAL ENSINO BÁSICO GOMES CARNEIRO,"PRAÇA ENGENHEIRO PAULO DE ARAGÃO BOZANO, S/N",-30.022223,-51.1533127
88013,PORTO ALEGRE,114,1589,"ANITA GARIBALDI, ESC EST ENS FUND INC","AV. SAO JOSE DO NORTE, S/N",,
